AREA,N° CRUCE,INTERSECCIÓN,Controlador tipo,Centralizado ,Restan cambiar,En sistema,Conexión,Proyecto,Subárea,Edad
5,5712,CL50712 - Av. Independencia - Muñiz,Autotrol CT800y,SI,,Icarus,Par telefónico,-,507,25
5,5713,CL50713 - Av. Independencia - Av. Juan Bautista Alberdi - Av. La Plata,Autotrol CT800y,SI,,Icarus,Par telefónico,-,507,25
5,5714,CL50714 - Av. Juan Bautista Alberdi - Senillosa,Autotrol CT800y,SI,,Icarus,Par telefónico,-,507,25
5,5715,CL50715 - México - 24 de Noviembre,Autotrol CT800y,SI,,Icarus,Par telefónico,-,507,25
5,5716,CL50716 - México - Virrey Liniers,Autotrol CT800y,SI,,Icarus,Par telefónico,-,507,25
5,5717,CL50718 - Av. Boedo - México,Autotrol CT800y,SI,,Icarus,Par telefónico,-,507,25
5,5718,CL50719 - México - Colombres,Autotrol CT800y,SI,,Icarus,Par telefónico,-,507,25
5,5719,CL50720 - México - Castro Barros,Autotrol CT800y,SI,,Icarus,Par telefónico,-,507,25
5,5720,CL50722 - México - Quintino Bocayuva,Autotrol CT800y,SI,,Icarus,Par telefónico,-,507,25
5,5721,CL50727 - Estados Unidos - Maza,Autotrol CT800y,SI,,Icarus,Par telefónico,-,507,25
5,5722,CL50728 - Av. Boedo - Estados Unidos,Autotrol CT800y,SI,,Icarus,Par telefónico,-,507,25
5,5723,CL50729 - Estados Unidos - Colombres,Autotrol CT800y,SI,,Icarus,Par telefónico,-,507,25
5,5724,CL50730 - Estados Unidos - Castro Barros,Autotrol CT800y,SI,,Icarus,Par telefónico,-,507,25
5,5725,CL50732 - Av. La Plata - Estados Unidos - Valle,Autotrol CT800y,SI,,Icarus,Par telefónico,-,507,25
5,5726,CL50733 - Senillosa - Valle,Autotrol CT800y,SI,,Icarus,Par telefónico,-,507,25
5,5727,CL50724 - México - Muñiz,Autotrol CT800y,SI,,Icarus,Par telefónico,-,507,25
5,5728,CL50725 - Estados Unidos - 24 de Noviembre,Autotrol CT800y,SI,,Icarus,Par telefónico,-,507,25
5,5729,CL50734 - 24 de Noviembre - Carlos Calvo,Autotrol CT800y,SI,,Icarus,Par telefónico,-,507,25
5,5730,CL50717 - México - Maza,Autotrol CT800y,SI,,Icarus,Par telefónico,-,507,25
5,5731,CL50735 - Sánchez de Loria - Carlos Calvo - Oruro,Autotrol CT800dmc,SI,,Icarus,Par telefónico,-,507,1
5,5732,CL50731 - Estados Unidos - Castro,Autotrol CT800y,SI,,Icarus,Par telefónico,-,507,25
5,5733,CL50726 - Estados Unidos - Sánchez de Loria,Autotrol CT800y,SI,,Icarus,Par telefónico,-,507,25
5,5738,CL50721 - México - Castro,Autotrol CT800y,SI,,Icarus,Par telefónico,-,507,25
5,5739,CL50723 - México - Treinta y Tres Orientales,Autotrol CT800y,NO,,Aislado,,-,507,25
5,5801,CL50820 - Av. Belgrano - Sánchez de Loria,Autotrol CT800y,SI,,Icarus,Par telefónico,-,508,25
5,5802,CL50819 - Av. Belgrano - Virrey Liniers,Autotrol CT800y,SI,,Icarus,Par telefónico,-,508,25
5,5803,CL50818 - Av. Belgrano - Maza,Autotrol CT800y,SI,,Icarus,Par telefónico,-,508,25
5,5804,CL50817 - Av. Belgrano - Av. Boedo,Autotrol CT800y,SI,,Icarus,Par telefónico,-,508,25
5,5805,CL50816 - Av. Belgrano - Colombres,Autotrol CT800y,SI,,Icarus,Par telefónico,-,508,25
5,5806,CL50815 - Av. Belgrano - Castro Barros,Autotrol CT800y,SI,,Icarus,Par telefónico,-,508,25
5,5807,CL50824 - Colombres - Quito,Autotrol CT800y,SI,,Icarus,Par telefónico,-,508,25
5,5808,CL50836 - República Bolivariana de Venezuela - Maza,Autotrol CT800y,SI,,Icarus,Par telefónico,-,508,25
5,5809,CL50835 - Av. Boedo - República Bolivariana de Venezuela,Autotrol CT800y,SI,,Icarus,Par telefónico,-,508,25
5,5810,CL50834 - República Bolivariana de Venezuela - Colombres,Autotrol CT800y,SI,,Icarus,Par telefónico,-,508,25
5,5811,CL50833 - República Bolivariana de Venezuela - Castro Barros - Castro,Autotrol CT800y,SI,,Icarus,Par telefónico,-,508,25
5,5812,CL50842 - Av. La Plata - Formosa - México,Autotrol CT800y,SI,,Icarus,Par telefónico,-,508,25
5,5813,CL50832 - República Bolivariana de Venezuela - Yapeyú,Autotrol CT800y,SI,,Icarus,Par telefónico,-,508,25
5,5814,CL50831 - República Bolivariana de Venezuela - Quintino Bocayuva,Autotrol CT800y,SI,,Icarus,Par telefónico,-,508,25
5,5815,CL50830 - República Bolivariana de Venezuela - Treinta y Tres Orientales,Autotrol CT800y,SI,,Icarus,Par telefónico,-,508,25
5,5816,CL50829 - República Bolivariana de Venezuela - José Mármol,Autotrol CT800y,SI,,Icarus,Par telefónico,-,508,25
5,5817,CL50828 - República Bolivariana de Venezuela - Muñiz,Autotrol CT800y,SI,,Icarus,Par telefónico,-,508,25
5,5818,CL50827 - Av. La Plata - Rosario - República Bolivariana de Venezuela,Autotrol CT800y,SI,,Icarus,Par telefónico,-,508,25
5,5819,CL50826 - Rosario - Senillosa,Autotrol CT800y,SI,,Icarus,Par telefónico,-,508,25
5,5820,CL50825 - Rosario - Doblas,Autotrol CT800y,SI,,Icarus,Par telefónico,-,508,25
5,5821,CL50809 - Av. Hipólito Yrigoyen - Sánchez de Loria,Autotrol CT800y,SI,,Icarus,Par telefónico,-,508,25
5,5822,CL50808 - Av. Hipólito Yrigoyen - Virrey Liniers,Autotrol CT800y,SI,,Icarus,Par telefónico,-,508,25
5,5823,CL50807 - Av. Hipólito Yrigoyen - Maza,Autotrol CT800y,SI,,Icarus,Par telefónico,-,508,25
5,5824,CL50806 - Av. Hipólito Yrigoyen - Av. Boedo,Autotrol CT800y,SI,,Icarus,Par telefónico,-,508,25
5,5825,CL50805 - Av. Hipólito Yrigoyen - Colombres,Autotrol CT800y,SI,,Icarus,Par telefónico,-,508,25
5,5826,CL50804 - Av. Hipólito Yrigoyen - Castro Barros,Autotrol CT800y,SI,,Icarus,Par telefónico,-,508,25
5,5827,CL50803 - Av. Hipólito Yrigoyen - Yapeyú,Autotrol CT800y,SI,,Icarus,Par telefónico,-,508,25
5,5828,CL50802 - Av. Hipólito Yrigoyen - Quintino Bocayuva,Autotrol CT800y,SI,,Icarus,Par telefónico,-,508,25
5,5829,CL50801 - Av. Hipólito Yrigoyen - Treinta y Tres Orientales,Autotrol CT800y,SI,,Icarus,Par telefónico,-,508,25
5,5830,CL50810 - Av. Boedo - Moreno,Autotrol CT800y,SI,,Icarus,Par telefónico,-,508,25
5,5831,CL50813 - Moreno - Sánchez de Loria,Autotrol CT800y,SI,,Icarus,Par telefónico,-,508,25
5,5832,CL50839 - Agrelo - Castro,Autotrol CT800y,SI,,Icarus,Par telefónico,-,508,25
5,5833,CL50823 - Castro Barros - Quito,Autotrol CT800y,SI,,Icarus,Par telefónico,-,508,25
5,5834,CL50812 - Moreno - Virrey Liniers,Autotrol CT800y,SI,,Icarus,Par telefónico,-,508,25
5,5841,CL50837 - Av. La Plata - Guayaquil - Agrelo,Autotrol CT800y,SI,,Icarus,Par telefónico,-,508,25
5,5842,CL50838 - Agrelo - Quintino Bocayuva,Autotrol CT800y,SI,,Icarus,Par telefónico,-,508,25
5,5843,CL50821 - Av. La Plata - Chaco - Quito,Autotrol CT800y,SI,,Icarus,Par telefónico,-,508,25
5,5846,CL50841 - Agrelo - Maza,Autotrol CT800y,SI,,Icarus,Par telefónico,-,508,25
5,5847,CL50822 - Muñiz - Quito,Autotrol CT800y,SI,,Icarus,Par telefónico,-,508,25
5,5849,CL50840 - Av. Boedo - Agrelo,Autotrol CT800y,SI,,Icarus,Par telefónico,-,508,25
5,5851,CL50814 - Av. Belgrano - Quintino Bocayuva,Autotrol CT800y,NO,,Aislado,,-,508,25
5,5860,CL50811 - Moreno - Maza,Autotrol CT800y,SI,,Icarus,Par telefónico,-,508,25
5,5901,50905 - Yatay - Lezica ,Autotrol CT800y,SI,,Icarus,Par telefónico,-,509,25
5,5902,50929 - Av. Rivadavia - Sánchez de Loria - Sánchez de Bustamante,Autotrol CT800y,SI,,Icarus,Par telefónico,-,509,25
5,5903,50928 - Av. Rivadavia - Virrey Liniers - Billinghurst,Autotrol CT800y,SI,,Icarus,Par telefónico,-,509,25
5,5904,50927 - Av. Rivadavia - Maza - Mario Bravo,Autotrol CT800y,SI,,Icarus,Par telefónico,-,509,25
5,5905,50926 - Av. Rivadavia - Av. Boedo - Bulnes,Autotrol CT800y,SI,,Icarus,Par telefónico,-,509,25
5,5906,50925 - Av. Rivadavia - Colombres - Jerónimo Salguero,Autotrol CT800y,SI,,Icarus,Par telefónico,-,509,25
5,5907,50924 - Av. Rivadavia - Castro Barros - Av. Medrano,Autotrol CT800y,SI,,Icarus,Par telefónico,-,509,25
5,5908,50922 - Av. Rivadavia - Quintino Bocayuva - Gascón,Autotrol CT800y,SI,,Icarus,Par telefónico,-,509,25
5,5909,50921 - Av. Rivadavia - Treinta y Tres Orientales - Rawson,Autotrol CT800y,SI,,Icarus,Par telefónico,-,509,25
5,5910,50920 - Av. Rivadavia - José Mármol - Pringles,Autotrol CT800y,SI,,Icarus,Par telefónico,-,509,25
5,5911,50919 - Av. Rivadavia - Muñiz - Yatay,Autotrol CT800y,SI,,Icarus,Par telefónico,-,509,25
5,5912,50918 - Av. Rivadavia - Av. La Plata - Río de Janeiro - Senillosa,Autotrol CT800dm,SI,,Icarus,Par telefónico,-,509,1
5,5914,50917 - Av. Rivadavia - República de Indonesia - Acevedo,Autotrol CT800y,SI,,Icarus,Par telefónico,-,509,25
5,5915,50916 - Av. Rivadavia - El Maestro - Doblas - Otamendi,Autotrol CT800y,SI,,Icarus,Par telefónico,-,509,25
5,5916,50915 - Av. Rivadavia - Campichuelo,Autotrol CT800y,SI,,Icarus,Par telefónico,-,509,25
5,5917,50914 - Av. Rivadavia - Capilla de Caacupé,Autotrol CT800y,SI,,Icarus,Par telefónico,-,509,25
5,5918,50913 - Av. Rivadavia - Florencio Balcarce,Autotrol CT800y,SI,,Icarus,Par telefónico,-,509,25
5,5919,50911 - Bartolomé Mitre - Billinghurst,Autotrol CT800y,SI,,Icarus,Par telefónico,-,509,25
5,5920,50909 - Bartolomé Mitre - Bulnes,Autotrol CT800y,SI,,Icarus,Par telefónico,-,509,25
5,5921,50908 - Bartolomé Mitre - Jerónimo Salguero,Autotrol CT800y,SI,,Icarus,Par telefónico,-,509,25
5,5922,50907 - Av. Medrano - Bartolomé Mitre ,Autotrol CT800y,SI,,Icarus,Par telefónico,-,509,25
5,5923,50934 - Av. Boedo - Don Bosco,Autotrol CT800y,SI,,Icarus,Par telefónico,-,509,25
5,5924,50933 - Colombres - Don Bosco,Autotrol CT800y,SI,,Icarus,Par telefónico,-,509,25
5,5925,50932 - Castro Barros - Don Bosco,Autotrol CT800y,SI,,Icarus,Par telefónico,-,509,25
5,5926,50930 - Av. Hipólito Yrigoyen - Muñiz,Autotrol CT800y,SI,,Icarus,Par telefónico,-,509,25
5,5927,50923 - Av. Rivadavia - Yapeyú,Autotrol CT800y,SI,,Icarus,Par telefónico,-,509,25
5,5928,50910 - Bartolomé Mitre - Mario Bravo,Autotrol CT800y,SI,,Icarus,Par telefónico,-,509,25
5,5929,50904 - Río de Janeiro - Yerbal - Lezica,Autotrol CT800y,SI,,Icarus,Par telefónico,-,509,25
5,5930,50902 - Yerbal - Campichuelo,Autotrol CT800i,NO,,Aislado,,-,509,25
5,5931,50901 - Campichuelo - Dr. Gregorio Alfaro Araoz - Venancio Flores,Autotrol CT800i,NO,,Aislado,,-,509,25
5,5934,50906 - Rawson - Lezica,Autotrol CT800y,SI,,Icarus,Par telefónico,-,509,25
5,5936,50931 - Av. Hipólito Yrigoyen - José Mármol,Autotrol CT800y,SI,,Icarus,Par telefónico,-,509,25
5,5945,50903 - Yerbal - Otamendi,Autotrol CT800y,NO,,Aislado,,-,509,25
5,5998,50912 - Bartolomé Mitre - Sánchez de Bustamante,Autotrol CT800y,SI,,Icarus,Par telefónico,-,509,25
5,6737,CL50435 - Ramón L. Falcón - Rivera Indarte,Autotrol CT800y,SI,,Icarus,Par telefónico,-,504,25
5,8169,Av.Caseros - Lima O 15 de Noviembre Paracas,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Caseros,514,1
5,8170,Av.Caseros - Salta,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Caseros,514,1
5,8171,Caseros Av.-Santiago del Estero,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Caseros,514,1
5,8172,Caseros Av.-San José ,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Caseros,514,1
5,8174,Caseros Av.-Virrey Cevallos,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Caseros,514,1
5,8175,Caseros Av.-Solís / Perdriel,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Caseros,514,1
5,8176,Caseros Av.-Entre Ríos Av. / Velez Sarfield Av.,Autotrol CT800dmc,NO,,Aislado,Cable 11x1.5,Caseros,514,1
5,8177,Caseros Av.-Combate de los Pozos,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Caseros,514,1
5,8178,Caseros Av.-Juan C. Gómez,Autotrol CT800dmc,NO,,Aislado,Cable 11x1.5,Caseros,514,1
5,8179,Caseros Av.-Sáenz Peña Luis Pte.,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Caseros,514,1
5,8180,Santiago del Estero - O`Brien,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Caseros,514,1
5,8181,Santiago del Estero-Pedro Echagüe,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Caseros,514,1
5,8186,Entre Ríos Av.-Pedro Echagüe,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Caseros,514,1
5,8189,Pedro Echague - Salta.,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Caseros,514,1
5,8190,15 de Noviembre-Salta,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Caseros,514,1
5,8191,15 de Noviembre-Santiago del Estero,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Caseros,514,1
5,8192,15 de Noviembre-San José,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Caseros,514,1
5,8193,15 de Noviembre-Sáenz Peña Luis Pte.,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Caseros,514,1
5,8195,15 de Noviembre-Solís,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Caseros,514,1
5,8196,Entre Ríos Av.-15 de Noviembre,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Caseros,514,1
5,8197,15 de Noviembre-Combate de los Pozos,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Caseros,514,1
5,8198,Entre Ríos Av.-Rondeau,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Caseros,514,1
5,8208,Velez Sarsfield Av.-Finochietto,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Caseros,514,1
5,8211,Alcorta Amancio Av.-Carrillo Ramón Dr. ,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Caseros,514,1
5,8212,Carrillo Ramón Dr.-Salta-Olmos,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Caseros,514,1
5,8216,Velez Sarsfield Av.-Uspallata,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Caseros,514,1
5,8217,Velez Sarsfield Av.-Los Patos,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Caseros,514,1
5,8360,Av. Suarez - Vieytes - Arcamendia,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Caseros,514,1
5,8372,Carrillo Ramón Dr.-Hospital Tobar García,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Caseros,514,1
5,8373,Carrillo Ramón Dr.-Hospital Borda,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Caseros,514,1
5,8374,Carrillo Ramón Dr.-Brandsen,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Caseros,514,1
5,8375,Av. Pinedo - Dr. Ramón Carrillo - Av. Suárez ,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Caseros,514,1
5,8378,Iriarte Av.-Santa Magdalena,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Velez Sarsfield,515,1
5,8383,Iriarte Av.-Santa María del Buen Aire ,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Velez Sarsfield,515,1
5,8384,Cruz Osvaldo Av.-Santa María del Buen Aire,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Velez Sarsfield,515,1
5,8387,Iriarte Av.-Perdriel,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Velez Sarsfield,515,1
5,8401,Pedriel - Brandsen.,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Velez Sarsfield,515,1
5,8406,Alcorta Amancio Av.-Luzuriaga,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Velez Sarsfield,515,1
5,8407,Alcorta Amancio Av.-Brandsen,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Velez Sarsfield,515,1
5,8408,Velez Sarsfield Av.-Alcorta Amancio Av.,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Velez Sarsfield,515,1
5,8409,Alcorta Amancio Av.-Lafayette,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Velez Sarsfield,515,1
5,8410,Av.Almancio Alcorta - Monasterio.,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Velez Sarsfield,515,1
5,8413,Alcorta Amancio Av.-Colonia Av. ,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Velez Sarsfield,515,1
5,8416,Velez Sarsfield Av.-Miravé,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Velez Sarsfield,515,1
5,8417,Velez Sarsfield Av.-Suárez,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Velez Sarsfield,515,1
5,8418,Velez Sarsfield Av.-Olavarría,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Velez Sarsfield,515,1
5,8420,Australia Av. y Salom,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Velez Sarsfield,515,1
5,8421,Velez Sarsfield Av.-Australia,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Velez Sarsfield,515,1
5,8422,Velez Sarsfield Av.-Alvarado,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Velez Sarsfield,515,1
5,8423,Velez Sarsfield Av.-California,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Velez Sarsfield,515,1
5,8425,Velez Sarsfield-Av.-Río Cuarto,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Velez Sarsfield,515,1
5,8426,Velez Sarsfield Av.-Santo Domingo,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Velez Sarsfield,515,1
5,8427,Velez Sarsfield Av.-Cruz Osvaldo ,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Velez Sarsfield,515,1
5,8428,Velez Sarsfield Av.-Luján,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Velez Sarsfield,515,1
5,8429,Velez Sarsfield Av.-Zepita,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Velez Sarsfield,515,1
5,8441,Iriarte Av.-Luzuriaga,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Velez Sarsfield,515,1
5,8450,Magaldi Agustín-California(Shell),Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Velez Sarsfield,515,1
5,8451,Iriarte Av.-Magaldi Agustín,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Velez Sarsfield,515,1
5,8461,Iriarte Av.-Luna,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Velez Sarsfield,515,1
5,8480,Alcorta Amancio Av.-Zavaleta-Grito de Ascencio,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Velez Sarsfield,515,1
5,8481,Alcorta Amancio Av.-Zavaleta-Miravé,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Velez Sarsfield,515,1
5,8500,CL50531 - Av. Jujuy - Inclán,Autotrol CT800y,SI,,Icarus,Par telefónico,-,505,25
5,8503,CL50547 - La Rioja - Garro,Autotrol CT800dmc,NO,1,Aislado,,Sin proyecto,505,1
5,8504,CL50533 - Salcedo - La Rioja,Autotrol CT800dmc,NO,,Aislado,,-,505,1
5,8505,CL50532 - Salcedo - Dean Funes,Autotrol CT800dmc,NO,,Aislado,,-,505,1
5,8508,CL51247 - Salcedo - Maza,Autotrol CT800dmc,SI,,Icarus,Par telefónico,-,512,1
5,8509,CL51246 - Av. Boedo - Salcedo,Autotrol CT800dmc,SI,,Icarus,Par telefónico,-,512,1
5,8510,CL51245 - Av. Boedo - Las Casas,Autotrol CT800dmc,SI,,Icarus,Par telefónico,-,512,1
5,8515,CL51249 - Av. La Plata - Saraza,Autotrol CT800dmc,NO,1,Aislado,,-,512,1
5,8516,CL51248 - Av. La Plata - Zañartú - Rondeau,Autotrol CT800dmc,NO,1,Aislado,,-,512,1
5,8520,CL51235 - Av. Chiclana - Salcedo - Gral Urquiza,Autotrol CT800dmc,SI,,Icarus,Par telefónico,-,512,1
5,8521,CL51236 - Av. Chiclana - 24 de Noviembre,Autotrol CT800dmc,SI,,Icarus,Par telefónico,-,512,1
5,8522,CL51237 - Av. Chiclana - Sánchez de Loria,Autotrol CT800dmc,SI,,Icarus,Par telefónico,-,512,1
5,8523,CL51238 - Av. Chiclana - Virrey Liniers,Autotrol CT800dmc,SI,,Icarus,Par telefónico,-,512,1
5,8524,CL51239 - Av. Chiclana - Maza,Autotrol CT800dmc,SI,,Icarus,Par telefónico,-,512,1
5,8526,CL51240 - Av. Chiclana - Av Boedo,Autotrol CT800dmc,SI,,Icarus,Par telefónico,-,512,1
5,8527,CL51244 - Av. Boedo - Metán,Autotrol CT800dmc,SI,,Icarus,Par telefónico,-,512,1
5,8528,CL51241 - Av. Chiclana - Castro Barros,Autotrol CT800dmc,SI,,Icarus,Par telefónico,-,512,1
5,8529,CL51231 - Av. Caseros - Av. Chiclana - Quilmes - Castro,Autotrol CT800y,SI,,Icarus,Par telefónico,-,512,25
5,8534,CL51243 - Av. Chiclana - Av. Francisco Fernández de  la Cruz - Av. La Plata,Autotrol CT800dmc,SI,,Icarus,Par telefónico,-,512,1
5,8535,CL51225 - Av. La Plata - Aníbal P. Arbeletche - Cnel. Pagola,Autotrol CT800dmc,NO,1,Aislado,,-,512,1
5,8540,CL50534 - Av. Brasil - Pichincha,Autotrol CT800dmc,SI,,Icarus,Par telefónico,-,505,1
5,8541,CL50535 - Av. Brasil - Matheau,Autotrol CT800dmc,SI,,Icarus,Par telefónico,-,505,1
5,8542,CL50536 - Av. Brasil - Alberti,Autotrol CT800dmc,SI,,Icarus,Par telefónico,-,505,1
5,8543,CL50537 - Av. Brasil - Av. Jujuy,Autotrol CT800dmc,SI,,Icarus,Par telefónico,-,505,1
5,8544,CL50538 - Av. Brasil - Catamarca,Autotrol CT800dmc,SI,,Icarus,Par telefónico,-,505,1
5,8546,CL50539 - Av. Brasil - Dean Funes,Autotrol CT800dmc,SI,,Icarus,Par telefónico,-,505,1
5,8547,CL50540 - Av. Brasil - La Rioja,Autotrol CT800dmc,SI,,Icarus,Par telefónico,-,505,1
5,8548,CL50541 - Av. Brasil - Gral Urquiza,Autotrol CT800dmc,SI,,Icarus,Par telefónico,-,505,1
5,8549,CL51234 - Av. Brasil - 24 de Noviembre,Autotrol CT800dmc,SI,,Icarus,Par telefónico,-,512,1
5,8554,CL50542 - Av. Jujuy - Cátulo Castillo,Autotrol CT800y,NO,,Aislado,,-,505,25
5,8555,CL50543 - Catamarca - Cátulo Castillo,Autotrol CT800dmc,NO,,Aislado,,-,505,1
5,8559,CL50544 - 15 de Noviembre de 1889 - Matheau,Autotrol CT800dmc,NO,,Aislado,,-,505,1
5,8560,CL50545 - 15 de Noviembre de 1889 - Alberti,Autotrol CT800dmc,NO,,Aislado,,-,505,1
5,8561,CL50546 - Av. Jujuy - 15 de Noviembre de 1889,Autotrol CT800y,NO,,Aislado,,-,505,25
5,8565,Jujuy Av.-Rondeau,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Caseros,514,1
5,8566,Rondeau-Catamarca,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Caseros,514,1
5,8567,Luca Esteban de-Rondeau,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Caseros,514,1
5,8568,Dean Funes-Rondeau,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Caseros,514,1
5,8569,Rondeau-La Rioja,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Caseros,514,1
5,8579,Caseros Av.-Santa Cruz/Pasco,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Caseros,514,1
5,8580,Caseros Av.-Matheu/Monasterio,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Caseros,514,1
5,8581,Caseros Av.-Alberti/García Manuel,Autotrol CT800dmc,NO,,Aislado,Cable 11x1.5,Caseros,514,1
5,8582,Caseros Av.-Jujuy Av./Colonia ,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Caseros,514,1
5,8583,Caseros Av.-Catamarca/Luna,Autotrol CT800dmc,NO,,Aislado,Cable 11x1.5,Caseros,514,1
5,8584,Caseros Av.-Luca Esteban de/Lavardén,Autotrol CT800dmc,NO,,Aislado,Cable 11x1.5,Caseros,514,1
5,8585,Caseros Av.-Arriola,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Caseros,514,1
5,8586,Caseros Av.-Dean Funes/Zavaleta,Autotrol CT800dmc,NO,,Aislado,Cable 11x1.5,Caseros,514,1
5,8587,Caseros Av.-La Rioja/Monteagudo,Autotrol CT800dmc,NO,,Aislado,Cable 11x1.5,Caseros,514,1
5,8588,Caseros Av.-Cuartel de Bomberos,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Caseros,514,1
5,8589,CL51226 - Av. Caseros - 24 de Noviembre - Pepirí,Autotrol CT800y,SI,,Icarus,Par telefónico,-,512,25
5,8592,CL51228 - Av. Caseros - Maza - Diógenes Taborda,Autotrol CT800y,SI,,Icarus,Par telefónico,-,512,25
5,8594,CL51229 - Av. Caseros - Av. Sáenz - Av. Boedo,Autotrol CT800y,SI,,Icarus,Par telefónico,-,512,25
5,8595,CL51230 - Av. Caseros - Castro Barros - Raulet,Autotrol CT800y,SI,,Icarus,Par telefónico,-,512,25
5,8596,CL51254 - Av. Caseros - José Mármol - Pirovano,Autotrol CT800dmc,SI,,Icarus,Par telefónico,-,512,1
5,8598,CL51232 - Av. Caseros - Muñiz - Alagón,Autotrol CT800y,SI,,Icarus,Par telefónico,-,512,25
5,8599,CL51233 - Av. Caseros - Av. La Plata - Av. Cobo,Autotrol CT800y,SI,,Icarus,Par telefónico,-,512,25
5,8609,Colonia-Patagones,Autotrol CT800dmc,NO,1,Aislado,Cable 11x1.5,Caseros,514,1
